Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
13629,The Mythical Man-Month: Essays on Software Engineering,Frederick P. Brooks Jr.,"Jr., Frederick P. Brooks",,"=""0201835959""","=""9780201835953""",3,4.05,Addison-Wesley Professional,Paperback,322,1995,1975,2019/01/23,2017/04/24,,,read,,,,1,,,0,,,,,
34128219,"La Belle Sauvage (The Book of Dust, #1)",Philip Pullman,"Pullman, Philip",,"=""0375815309""","=""9780375815300""",0,4.18,Alfred A. Knopf,Hardcover,449,2017,2017,,2019/01/15,to-read,to-read (#223),to-read,,,,0,,,0,,,,,
119322,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,"Pullman, Philip",,"=""0679879242""","=""9780679879244""",0,3.96,Alfred A. Knopf Books for Young Readers,Hardcover,399,1996,1995,,2019/01/15,to-read,to-read (#222),to-read,,,,0,,,0,,,,,
21841670,Dragon's Fin Soup,S.P. Somtow,"Somtow, S.P.",,"=""""","=""""",4,3.64,"Proglen Trading Co., Ltd.",Kindle Edition,197,2013,1998,2014/10/18,2014/10/19,,,read,,,,1,,,0,,,,,
6570502,Switch: How to Change Things When Change Is Hard,Chip Heath,"Heath, Chip",Dan Heath,"=""0385528752""","=""9780385528757""",0,4.04,Currency,Hardcover,305,2010,2010,,2019/01/02,to-read,to-read (#221),to-read,,,,0,,,0,,,,,
22375187,I ching,Anonymous,"Anonymous, Anonymous",John Blofeld,"=""""","=""""",2,4.19,"E.  P. Dutton & Co., Inc.",Paperback,228,1968,-850,2014/05/30,2014/05/30,,,read,,,,1,,,0,,,,,
32783327,Reactive Machine Learning Systems,Jeff           Smith,"Smith, Jeff",,"=""1617293334""","=""9781617293337""",0,3.50,Manning Publications,Paperback,275,2017,,,2018/12/19,to-read,to-read (#220),to-read,,,,0,,,0,,,,,
560861,Non Violent Communication,Marshall B. Rosenberg,"Rosenberg, Marshall B.",,"=""0018920050""","=""""",4,4.34,,,,2003,1999,2018/12/15,2018/12/08,,,read,,,,1,,,0,,,,,
18245828,Coding the Matrix: Linear Algebra through Computer Science Applications,Philip N. Klein,"Klein, Philip N.",,"=""061585673X""","=""9780615856735""",0,4.26,createspace,Paperback,528,2013,2013,,2018/12/11,to-read,to-read (#219),to-read,,,,0,,,0,,,,,
5592980,Programming for Mathematicians,Raymond Seroul,"Seroul, Raymond",D. O'Shea,"=""354066422X""","=""9783540664222""",0,4.00,Springer,Paperback,432,1999,1999,,2018/12/10,to-read,to-read (#218),to-read,,,,0,,,0,,,,,
42970131,A Programmer's Introduction to Mathematics,Jeremy Kun,"Kun, Jeremy",,"=""1727125452""","=""9781727125450""",0,3.88,CreateSpace Independent Publishing Platform,Paperback,378,2018,,,2018/12/06,currently-reading,currently-reading (#2),currently-reading,,,,1,,,0,,,,,
1633,Getting Things Done: The Art of Stress-Free Productivity,David    Allen,"Allen, David",,"=""0142000280""","=""9780142000281""",5,3.99,Penguin Books,Paperback,267,2002,2001,2012/11/01,2012/11/01,self-improvement,self-improvement (#8),read,,,,3,,,0,,,,,
34890015,Factfulness: Ten Reasons We're Wrong About the World – and Why Things Are Better Than You Think,Hans Rosling,"Rosling, Hans","Ola Rosling, Anna Rosling Rönnlund","=""1473637465""","=""9781473637467""",4,4.37,Sceptre,Hardcover,342,2018,2018,2018/11/28,2018/09/10,,,read,,,,1,,,0,,,,,
34507927,"How to Take Smart Notes: One Simple Technique to Boost Writing, Learning and Thinking – for Students, Academics and Nonfiction Book Writers",Sönke Ahrens,"Ahrens, Sönke",,"=""""","=""""",5,4.34,,Kindle Edition,178,2017,,2018/11/25,2018/11/18,,,read,,,,1,,,0,,,,,
56829,Hackers: Heroes of the Computer Revolution,Steven Levy,"Levy, Steven",,"=""0141000511""","=""9780141000510""",4,4.13,Penguin Books,Paperback,464,2001,1984,2018/11/16,2016/03/20,,,read,,,,1,,,0,,,,,
28186015,Weapons of Math Destruction: How Big Data Increases Inequality and Threatens Democracy,Cathy O'Neil,"O'Neil, Cathy",,"=""0553418815""","=""9780553418811""",4,3.87,Crown,Hardcover,259,2016,2016,2018/11/16,2018/04/11,,,read,,,,1,,,0,,,,,
1399245,Biomedical Signal Analysis: A Case-Study Approach,Rangaraj M. Rangayyan,"Rangayyan, Rangaraj M.",,"=""0471208116""","=""9780471208112""",0,4.08,Wiley-IEEE Press,Hardcover,552,2001,2001,,2018/11/15,to-read,to-read (#217),to-read,,,,0,,,0,,,,,
1651085,Fearful Symmetry: Is God a Geometer?,Ian Stewart,"Stewart, Ian",Martin Golubitsky,"=""0631182519""","=""9780631182511""",0,3.72,Blackwell Publishers,Hardcover,287,1992,1992,,2018/11/12,to-read,to-read (#216),to-read,,,,0,,,0,,,,,
32919530,A Mind at Play: How Claude Shannon Invented the Information Age,Jimmy Soni,"Soni, Jimmy",Rob Goodman,"=""1476766681""","=""9781476766683""",0,4.15,Simon & Schuster,Hardcover,384,2017,2017,,2018/11/09,to-read,to-read (#215),to-read,,,,0,,,0,,,,,
884279,The Truth about Burnout: How Organizations Cause Personal Stress and What to Do about It,Christina Maslach,"Maslach, Christina",,"=""0787908746""","=""9780787908744""",0,3.57,Jossey-Bass,Hardcover,200,1997,1997,,2018/11/06,to-read,to-read (#213),to-read,,,,0,,,0,,,,,
9773021,"Topological Methods in Data Analysis and Visualization: Theory, Algorithms, and Applications",Valerio Pascucci,"Pascucci, Valerio","Xavier Tricoche, Hans Hagen, Julien Tierny","=""3642150136""","=""9783642150135""",0,0.0,Springer,Hardcover,260,2010,2010,,2018/10/30,to-read,to-read (#212),to-read,,,,0,,,0,,,,,
35024339,Mass Starvation: The History and Future of Famine,Alex de Waal,"Waal, Alex de",,"=""1509524665""","=""9781509524662""",0,4.24,Polity Press,Hardcover,264,2018,,,2018/10/28,to-read,to-read (#211),to-read,,,,0,,,0,,,,,
39288524,Statistical Evidence: A Likelihood Paradigm (Chapman & Hall/CRC Monographs on Statistics & Applied Probability),Richard Royall,"Royall, Richard",,"=""""","=""""",0,4.50,Routledge,Kindle Edition,191,2017,,,2018/10/18,to-read,to-read (#210),to-read,,,,0,,,0,,,,,
41438647,The Dream Machine,M. Mitchell Waldrop,"Waldrop, M. Mitchell",,"=""1732265119""","=""9781732265110""",0,4.49,Stripe Press,Hardcover,528,2018,2001,,2017/04/04,currently-reading,currently-reading (#1),currently-reading,,,,1,,,0,,,,,
329336,Zero: The Biography of a Dangerous Idea,Charles Seife,"Seife, Charles",,"=""0140296476""","=""9780140296471""",0,3.96,Penguin,Paperback,248,2000,2000,,2018/10/07,to-read,to-read (#209),to-read,,,,0,,,0,,,,,
271361,e: the Story of a Number,Eli Maor,"Maor, Eli",,"=""0691058547""","=""9780691058542""",0,3.91,Princeton University Press,Paperback,248,1998,1993,,2018/10/07,to-read,to-read (#208),to-read,,,,0,,,0,,,,,
24081,"The Golden Ratio: The Story of Phi, the World's Most Astonishing Number",Mario Livio,"Livio, Mario",,"=""0767908163""","=""9780767908160""",0,3.79,Broadway Books,Paperback,294,2003,2002,,2018/10/07,to-read,to-read (#207),to-read,,,,0,,,0,,,,,
14553766,"The Where, the Why, and the How: 75 Artists Illustrate Wondrous Mysteries of Science",Matt LaMothe,"LaMothe, Matt","Julia Rothman, Jenny Volvovski, David Macaulay","=""1452108226""","=""9781452108223""",0,3.86,Chronicle Books,Hardcover,168,2012,2012,,2018/10/07,to-read,to-read (#206),to-read,,,,0,,,0,,,,,
337123,Complexity: The Emerging Science at the Edge of Order and Chaos,M. Mitchell Waldrop,"Waldrop, M. Mitchell",,"=""0671872346""","=""9780671872342""",0,4.05,Simon  Schuster,Paperback,384,1993,1992,,2018/10/07,to-read,to-read (#205),to-read,,,,0,,,0,,,,,
38820046,21 Lessons for the 21st Century,Yuval Noah Harari,"Harari, Yuval Noah",,"=""0525512179""","=""9780525512172""",5,4.21,Spiegel & Grau,Hardcover,372,2018,2018,2018/10/07,2018/09/14,,,read,,,,1,,,0,,,,,
37976541,Bad Blood: Secrets and Lies in a Silicon Valley Startup,John Carreyrou,"Carreyrou, John",,"=""152473165X""","=""9781524731656""",0,4.47,Knopf Publishing Group,Hardcover,339,2018,2018,,2018/09/24,to-read,to-read (#204),to-read,,,,0,,,0,,,,,
23462787,The Future of the Professions: How Technology Will Transform the Work of Human Experts,Richard Susskind,"Susskind, Richard",Daniel Susskind,"=""0198713398""","=""9780198713395""",0,3.63,"Oxford University Press, USA",Hardcover,256,2016,2015,,2018/09/13,to-read,to-read (#203),to-read,,,,0,,,0,,,,,
350549,The Passions and the Interests: Political Arguments for Capitalism Before Its Triumph,Albert O. Hirschman,"Hirschman, Albert O.",,"=""0691015988""","=""9780691015989""",0,4.11,Princeton University Press,Paperback,184,1997,1977,,2018/09/10,to-read,to-read (#202),to-read,,,,0,,,0,,,,,
39644211,"Playing Smart: On Games, Intelligence, and Artificial Intelligence",Julian Togelius,"Togelius, Julian",,"=""0262039036""","=""9780262039031""",0,4.40,The MIT Press,Hardcover,192,2019,,,2018/09/08,to-read,to-read (#201),to-read,,,,0,,,0,,,,,
16087610,Interactive Data Visualization for the Web,Scott Murray,"Murray, Scott",,"=""1449339735""","=""9781449339739""",5,4.07,O'Reilly Media,Paperback,272,2013,2013,2018/09/04,2015/12/26,data-science,data-science (#2),read,"This book is an excellent introduction to D3.js.<br/><br/>I've been trying to get into D3.js a couple of times over the years. Each time I've gotten stuck because getting started seemed too difficult. I could get something that sort of worked quickly because there are so many examples online but tweaking the example to fit my usage always caused me a lot of trouble.<br/><br/>This book doesn't give you a lot of fancy examples, but it does teach you the basics, and because of that, I am now able to tweak the existing examples. But even more importantly I now feel like I understand the basics well enough to dive deeper. <br/><br/>I plan to read ""D3.js in action"" by Elijah Meeks now, which should give a lot more detail on how everything works.",,,1,,,0,,,,,
13330702,The Little Book of Talent: 52 Tips for Improving Your Skills,Daniel Coyle,"Coyle, Daniel",,"=""034553025X""","=""9780345530257""",4,4.09,Bantam,Hardcover,160,2012,2012,2018/08/28,2018/08/28,,,read,"This is a nice short book with 52 pieces of advice on how to develop talent. It can serve as an introduction to deep study, or as a quick reminder of the most important points.",,,1,,,0,,,,,
31393737,Feature Engineering for Machine Learning,Alice Zheng,"Zheng, Alice",Amanda Casari,"=""1491953241""","=""9781491953242""",0,3.93,O'Reilly Media,Paperback,218,2018,,,2018/08/26,"to-read, data-science","to-read (#200), data-science (#22)",to-read,,,,0,,,0,,,,,
12605872,Designing Data Visualizations: Representing Informational Relationships,Noah Iliinsky,"Iliinsky, Noah",Julie Steele,"=""1449312284""","=""9781449312282""",0,3.24,O'Reilly Media,Paperback,114,2011,2011,,2015/12/26,"data-science, to-read","data-science (#1), to-read (#199)",to-read,,,,0,,,0,,,,,
18693884,How Not to Be Wrong: The Power of Mathematical Thinking,Jordan Ellenberg,"Ellenberg, Jordan",,"=""1594205221""","=""9781594205224""",0,3.96,Penguin Press,Hardcover,480,2014,2014,,2018/08/20,data-science,data-science (#19),read,,,,0,,,0,,,,,
26619686,Statistical Rethinking: A Bayesian Course with Examples in R and Stan,Richard McElreath,"McElreath, Richard",,"=""1482253445""","=""9781482253443""",0,4.71,CRC Press,Hardcover,469,2015,2015,,2018/08/20,"to-read, data-science","to-read (#198), data-science (#18)",to-read,,,,0,,,0,,,,,
4845,Code Complete,Steve McConnell,"McConnell, Steve",,"=""0735619670""","=""9780735619678""",5,4.29,Microsoft Press,Paperback,914,2004,1993,2017/11/09,2017/10/13,software-development,software-development (#7),read,"TLDR: I read this book as a very novice programmer with a background in the natural sciences (not computer science). It was very useful for me as a first introduction to Object-Oriented Programming. I now feel more prepared to dive into more specialised books about programming.<br/><br/>I will give you a brief overview of my background, so you understand my context going into this book. I have a master's degree in physics and mathematics and a Ph.d. in experimental physics. During my time at the university, I used MatLab for data analysis and plotting. I was never taught MatLab, but was expected to lean as needed. After finishing the ph.d. I got a job in a small start-up as a machine learning engineer. I had prepared for such a position by taking courses on Coursera and playing around with Python and its modules for Data Science and Machine Learning. Still only focusing on analysis.<br/><br/>So most of my code tended to live in single files and I had never felt the need to create a class.<br/><br/>I started reading this book because I wanted to have a better understanding of the systems that will be using my analyses.<br/><br/>This book is very long. However, I think the author has succeeded in writing a very readable book, which makes it possible to read it from cover to cover in a relatively short time span (I read it in a month). I generally enjoy reading, so this was not a problem for me, but if you are in a hurry, this might not be the book for you.<br/><br/>The book is well structured, so if you are more familiar with the general concepts than I was, you can probably skip quite a lot. If you are not familiar with the concepts, the author has you back and gives several examples and explain the concepts at length. Each chapter contains check-lists at the end, which served as useful summaries, but should also work quite well as a tool for skimming the different chapters.<br/><br/>The code snippets in this book are in C++, Java, and Visual Basic. I knew none of these languages, but this was not a problem because it his points apply to writing object-oriented code in general.<br/><br/>This book focuses on the problems that arise when you work on a software projects with tens or hundreds of programmers. I work on a small team (less than 5 people), so I don't experience most of these problems on a day to day basis, but it was interesting to read about none the less.<br/><br/>After having read this book I feel better prepared to dive into other books about good programming style. I have ordered Clean Code by Robert C. Martin and The Practical Programmer by Andy Hunt and Dave Thomas. It will be interesting to see how these books compare to Code Complete.",,,1,,,0,,,,,
3735293,Clean Code: A Handbook of Agile Software Craftsmanship,Robert C. Martin,"Martin, Robert C.",,"=""0132350882""","=""9780132350884""",5,4.40,Prentice Hall,Paperback,434,2008,2007,2017/12/03,2017/10/18,software-development,software-development (#6),read,,,,1,,,0,,,,,
18774655,Flask Web Development: Developing Web Applications with Python,Miguel Grinberg,"Grinberg, Miguel",,"=""1449372627""","=""9781449372620""",5,4.20,O'Reilly Media,Paperback,225,2014,2014,2017/12/29,2017/07/24,software-development,software-development (#5),read,,,,1,,,0,,,,,
594291,Problem Solving with Algorithms and Data Structures Using Python,Bradley N. Miller,"Miller, Bradley N.",,"=""1590280539""","=""9781590280539""",0,4.09,Franklin Beedle & Associates,Paperback,357,2005,2005,,2018/06/18,"to-read, software-development","to-read (#186), software-development (#4)",to-read,,,,0,,,0,,,,,
31670227,A Whirlwind Tour of Python,Jake Vanderplas,"Vanderplas, Jake",,"=""""","=""9781491964651""",0,4.22,O'Reilly,ebook,98,2016,,,2018/08/11,"to-read, software-development","to-read (#192), software-development (#3)",to-read,,,,0,,,0,,,,,
36555966,Python Tricks,Dan Bader,"Bader, Dan",,"=""1775093301""","=""9781775093305""",0,4.42,Dan Bader,Paperback,304,2017,,,2018/08/17,"to-read, software-development","to-read (#195), software-development (#2)",to-read,,,,0,,,0,,,,,
36522990,Illustrated Guide to Python 3: A Complete Walkthrough of Beginning Python with Unique Illustrations Showing how Python Really Works. Now covers Python 3.6 (Treading on Python Book 4),Matt Harrison,"Harrison, Matt",,"=""""","=""""",0,3.74,,Kindle Edition,257,2017,,,2018/08/17,"to-read, software-development","to-read (#196), software-development (#1)",to-read,,,,0,,,0,,,,,
4069,Man's Search for Meaning,Viktor E. Frankl,"Frankl, Viktor E.","Harold S. Kushner, William J. Winslade, Isle Lasch","=""080701429X""","=""9780807014295""",4,4.36,Beacon Press,Paperback,165,2006,1946,2018/01/01,2013/07/19,philosophy,philosophy (#1),read,,,,1,,,0,,,,,
36849072,"Tableau for Healthcare, Third Edition",Daniel Benevento,"Benevento, Daniel","Katherine Rowell, Janet Steeger, Ann Cutrell, Marnie Morales","=""0692938508""","=""9780692938508""",4,4.33,HealthDataViz,Paperback,450,2017,,2018/02/05,2017/12/29,data-science,data-science (#17),read,,,,1,,,0,,,,,
17744,The Visual Display of Quantitative Information,Edward R. Tufte,"Tufte, Edward R.",,"=""0961392142""","=""9780961392147""",5,4.41,Graphics,Hardcover,197,2001,1983,2018/02/09,2018/02/09,data-science,data-science (#16),read,,,,1,,,0,,,,,
17745,Envisioning Information,Edward R. Tufte,"Tufte, Edward R.",,"=""0961392118""","=""9780961392116""",5,4.22,Graphics Press,Unknown Binding,126,1992,1990,2018/02/11,2018/02/09,data-science,data-science (#15),read,,,,1,,,0,,,,,
27985224,Deep Work: Rules for Focused Success in a Distracted World,Cal Newport,"Newport, Cal",,"=""""","=""""",4,4.20,Piatkus,Kindle Edition,305,2016,2016,2018/04/08,2018/04/08,work-life,work-life (#3),read,,,,1,,,0,,,,,
29502402,Data for the People: How to Make Our Post-Privacy Economy Work for You,Andreas Weigend,"Weigend, Andreas",Robin Dennis,"=""0465044697""","=""9780465044696""",3,3.66,Basic Books,Hardcover,272,2017,,2018/05/12,2018/05/12,data-science,data-science (#14),read,,,,1,,,0,,,,,
6732019,Rework,Jason Fried,"Fried, Jason",David Heinemeier Hansson,"=""0307463745""","=""9780307463746""",4,3.94,Crown Business,Hardcover,279,2010,2010,2018/05/12,2018/05/12,work-life,work-life (#2),read,,,,1,,,0,,,,,
17286670,Scarcity: Why Having Too Little Means So Much,Sendhil Mullainathan,"Mullainathan, Sendhil",Eldar Shafir,"=""0805092641""","=""9780805092646""",4,3.92,Times Books,Hardcover,304,2013,2013,2018/05/18,2018/05/12,psychology,psychology (#7),read,,,,1,,,0,,,,,
685448,The Monk and the Riddle: The Education of a Silicon Valley Entrepreneur,Randy Komisar,"Komisar, Randy",Kent L. Lineback,"=""1578511402""","=""9781578511402""",4,3.87,Harvard Business Review Press,Hardcover,224,2000,2000,2018/05/18,2018/05/18,work-life,work-life (#1),read,,,,1,,,0,,,,,
36204293,The War on Normal People: The Truth About America's Disappearing Jobs and Why Universal Basic Income Is Our Future,Andrew   Yang,"Yang, Andrew",,"=""0316414247""","=""9780316414241""",4,4.28,Hachette Books,Hardcover,304,2018,2018,2018/07/17,2018/07/10,echonomics,echonomics (#7),read,,,,1,,,0,,,,,
37932277,The Book of Why: The New Science of Cause and Effect,Judea Pearl,"Pearl, Judea",Dana Mackenzie,"=""""","=""""",5,3.99,Basic Books,Kindle Edition,432,2018,2018,2018/07/29,2018/06/08,data-science,data-science (#13),read,,,,1,,,0,,,,,
15808128,Bad Data Handbook: Cleaning Up The Data So You Can Get Back To Work,Q. Ethan McCallum,"McCallum, Q. Ethan",,"=""1449321887""","=""9781449321888""",0,3.46,O'Reilly Media,Paperback,264,2012,2012,,2018/08/20,"to-read, data-science","to-read (#197), data-science (#12)",to-read,,,,0,,,0,,,,,
12404631,Machine Learning in Action,Peter   Harrington,"Harrington, Peter",,"=""1617290181""","=""9781617290183""",4,3.75,Manning Publications,Paperback,384,2012,2011,2016/10/22,2016/06/10,data-science,data-science (#11),read,,,,1,,,0,,,,,
32899495,Hands-On Machine Learning with Scikit-Learn and TensorFlow,Aurélien Géron,"Géron, Aurélien",,"=""""","=""""",5,4.56,O'Reilly Media,Kindle Edition,450,2017,2017,2017/06/12,2017/04/14,data-science,data-science (#10),read,,,,1,,,0,,,,,
25666050,Algorithms to Live By: The Computer Science of Human Decisions,Brian Christian,"Christian, Brian",Tom  Griffiths,"=""1627790365""","=""9781627790369""",4,4.16,Henry Holt and Co.,Hardcover,368,2016,2016,2016/09/27,2016/09/15,data-science,data-science (#9),read,,,,1,,,0,,,,,
25407018,Data Science from Scratch: First Principles with Python,Joel Grus,"Grus, Joel",,"=""""","=""""",0,3.92,O'Reilly Media,Kindle Edition,330,2015,2015,,2018/08/17,"to-read, data-science","to-read (#193), data-science (#8)",to-read,,,,0,,,0,,,,,
26457146,Python Data Science Handbook: Tools and Techniques for Developers,Jake Vanderplas,"Vanderplas, Jake",,"=""1491912057""","=""9781491912058""",5,4.28,O'Reilly Media,Paperback,500,2016,2016,2018/08/20,2018/08/11,data-science,data-science (#6),read,"I read this book after having worked as a data scientist for about a year and a half. Most of my work had focused on machine learning, so I had picked up Numpy, Pandas, and Matplotlib along the way. This approach left some glaring holes in my usage of these modules. After having read this book I can see that there has been a couple of things I have been doing wrong -- or at least very ineffectively. So reading this book was definitely a good idea.<br/><br/>I especially appreciated the chapters on Numpy and Pandas (~180 pages). Particularly the proper usage of indexing (eg. timestamps as indices) and multi-indexing for hierarchal structure. Both chapters also contain advice on how to speed up the code when needed.<br/><br/>Generally, I really liked this book and will definitely add it to our library at work so I can reference it and lend it to our students and interns. ",,,1,,,0,,,,,
23557020,How to Make Sense of Any Mess: Information Architecture for Everybody,Abby Covert,"Covert, Abby",,"=""""","=""""",0,3.82,,Kindle Edition,174,2014,2014,,2018/07/31,to-read,to-read (#191),to-read,,,,0,,,0,,,,,
21878126,The Black Box Society: The Secret Algorithms That Control Money and Information,Frank Pasquale,"Pasquale, Frank",,"=""0674368274""","=""9780674368279""",0,3.63,Harvard University Press,Hardcover,320,2015,2014,,2018/07/31,to-read,to-read (#190),to-read,,,,0,,,0,,,,,
34964830,"Automating Inequality: How High-Tech Tools Profile, Police, and Punish the Poor",Virginia Eubanks,"Eubanks, Virginia",,"=""1250074312""","=""9781250074317""",0,4.01,St. Martin's Press,Hardcover,272,2018,2018,,2018/07/31,to-read,to-read (#189),to-read,,,,0,,,0,,,,,
36510759,The Freeze-Frame Revolution,Peter Watts,"Watts, Peter",,"=""1616962526""","=""9781616962524""",0,4.00,Tachyon Publications,Paperback,192,2018,2018,,2018/07/17,to-read,to-read (#188),to-read,,,,0,,,0,,,,,
15062217,"14 (Threshold, #1)",Peter Clines,"Clines, Peter",,"=""""","=""""",5,3.94,Permuted Press,Kindle Edition,372,2012,2012,2018/07/10,2018/06/30,,,read,,,,1,,,0,,,,,
35629744,"The Square and the Tower: Networks and Power, from the Freemasons to Facebook",Niall Ferguson,"Ferguson, Niall",,"=""0735222916""","=""9780735222915""",3,3.62,Penguin Press,Hardcover,592,2018,2017,2018/06/27,2018/05/18,,,read,,,,1,,,0,,,,,
37806483,Lost in Math: How Beauty Leads Physics Astray,Sabine Hossenfelder,"Hossenfelder, Sabine",,"=""""","=""""",5,4.08,Basic Books,Kindle Edition,,2018,2018,2018/06/27,2018/06/08,,,read,,,,2,,,0,,,,,
36709372,The Eight Mountains,Paolo Cognetti,"Cognetti, Paolo",,"=""1501169890""","=""9781501169892""",0,4.06,Washington Square Press,Paperback,224,2019,2016,,2018/06/27,to-read,to-read (#187),to-read,,,,0,,,0,,,,,
6424171,"Jurassic Park (Jurassic Park, #1)",Michael Crichton,"Crichton, Michael",,"=""0345370775""","=""9780345370778""",0,4.01,Ballantine Books,Mass Market Paperback,399,1991,1990,,2018/06/09,to-read,to-read (#185),to-read,,,,0,,,0,,,,,
18077903,"Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration",Ed Catmull,"Catmull, Ed",Amy    Wallace,"=""0812993012""","=""9780812993011""",4,4.20,Random House,Hardcover,340,2014,2009,2018/06/06,2016/05/10,,,read,,,,1,,,0,,,,,
25509916,"Fail, Fail Again, Fail Better",Pema Chödrön,"Chödrön, Pema",,"=""1622035453""","=""9781622035458""",0,4.08,Sounds True,ebook,,2015,2015,,2018/06/03,to-read,to-read (#184),to-read,,,,0,,,0,,,,,
26796524,Failed It!: How to turn mistakes into ideas and other advice for successfully screwing up,Erik Kessels,"Kessels, Erik",,"=""0714871192""","=""9780714871196""",0,3.71,Phaidon Press,Paperback,192,2016,2016,,2018/06/03,to-read,to-read (#183),to-read,,,,0,,,0,,,,,
4156478,Exploring Chaos: Theory and Experiment,Brian   Davies,"Davies, Brian",,"=""0738200905""","=""9780738200903""",0,4.25,Westview Press,Hardcover,256,1999,1999,,2018/05/31,to-read,to-read (#181),to-read,,,,0,,,0,,,,,
1592243,A First Course in Chaotic Dynamical Systems: Theory and Experiment,Robert L. Devaney,"Devaney, Robert L.",,"=""0201554062""","=""9780201554069""",0,3.97,Westview Press,Hardcover,320,1992,1992,,2018/05/31,to-read,to-read (#182),to-read,,,,0,,,0,,,,,
39342399,Chaos: Making a New Science,James Gleick,"Gleick, James",,"=""""","=""""",5,3.99,Open Road Media,Kindle Edition,354,2011,1987,2018/05/21,2018/05/21,,,read,,,,1,,,0,,,,,
4980,Breakfast of Champions,Kurt Vonnegut,"Vonnegut, Kurt",,"=""0385334206""","=""9780385334204""",0,4.08,Dell Publishing,Paperback,303,1999,1973,,2018/05/14,to-read,to-read (#180),to-read,,,,0,,,0,,,,,
36484703,Prediction Machines: The Simple Economics of Artificial Intelligence,Ajay Agrawal,"Agrawal, Ajay","Joshua Gans, Avi Goldfarb","=""""","=""""",0,3.97,Harvard Business Review Press,Kindle Edition,272,2018,,,2018/05/02,to-read,to-read (#179),to-read,,,,0,,,0,,,,,
85450,"The Complete Stories, Volume 2",Isaac Asimov,"Asimov, Isaac",,"=""0006480160""","=""9780006480167""",3,4.36,Harper Collins,Paperback,464,1995,1990,2015/03/12,2011/12/29,,,read,,,,1,,,1,,,unspecified,,
25281747,War and World History,Jonathan P. Roth,"Roth, Jonathan P.",,"=""1598035703""","=""9781598035704""",3,3.94,The Teaching Company,Audio CD,,2009,,2014/03/12,2014/03/12,,,read,,,,1,,,0,,,,,
354421,Sync: The Emerging Science of Spontaneous Order,Steven H. Strogatz,"Strogatz, Steven H.",,"=""0786868449""","=""9780786868445""",4,4.00,Hachette Books,Hardcover,352,2003,2003,2018/04/10,2015/01/02,,,read,,,,1,,,0,,,,,
32858845,"Off to Be the Wizard (Magic 2.0, #1)",Scott  Meyer,"Meyer, Scott",,"=""""","=""""",5,3.98,47North,Kindle Edition,277,2014,2013,2018/04/07,2016/05/23,,,read,,,,1,,,0,,,,,
3828902,Thinking in Systems: A Primer,Donella H. Meadows,"Meadows, Donella H.",Diana       Wright,"=""1603580557""","=""9781603580557""",5,4.26,Chelsea Green Publishing,Paperback,240,2008,2008,2018/04/06,2017/09/28,,,read,,,,1,,,0,,,,,
35696171,"Enlightenment Now: The Case for Reason, Science, Humanism, and Progress",Steven Pinker,"Pinker, Steven",,"=""0525427570""","=""9780525427575""",4,4.24,Viking,Hardcover,576,2018,2018,2018/03/12,2018/01/29,,,read,,,,1,,,0,,,,,
36064445,Skin in the Game: The Hidden Asymmetries in Daily Life,Nassim Nicholas Taleb,"Taleb, Nassim Nicholas",,"=""0241300657""","=""9780241300657""",0,3.85,Allen Lane,Paperback,272,2018,2018,,2018/03/02,to-read,to-read (#178),to-read,,,,0,,,0,,,,,
33600,Shantaram,Gregory David Roberts,"Roberts, Gregory David",,"=""192076920X""","=""9781920769208""",0,4.27,Scribe,Paperback,936,2004,2003,,2018/02/26,to-read,to-read (#177),to-read,,,,0,,,0,,,,,
18194765,Draft No. 4: On the Writing Process,John McPhee,"McPhee, John",,"=""""","=""""",0,4.14,The New Yorker,Hardcover,208,2013,2013,,2018/02/16,to-read,to-read (#176),to-read,,,,0,,,0,,,,,
31694126,Progress - Ten Reasons to Look Forward to the Future,Johan Norberg,"Norberg, Johan",,"=""""","=""""",0,4.11,,,304,,2016,,2018/02/11,to-read,to-read (#175),to-read,,,,0,,,0,,,,,
6629359,"The Strangest Man: The Hidden Life of Paul Dirac, Mystic of the Atom",Graham Farmelo,"Farmelo, Graham",,"=""0465018270""","=""9780465018277""",0,4.12,Basic Books (AZ),Hardcover,539,2009,2009,,2018/02/07,to-read,to-read (#174),to-read,,,,0,,,0,,,,,
7090,The Soul of a New Machine,Tracy Kidder,"Kidder, Tracy",,"=""0316491977""","=""9780316491976""",5,4.11,Back Bay Books,Paperback,293,2000,1981,2018/02/05,2016/03/22,,,read,,,,1,,,0,,,,,
31396339,The Big Book of Dashboards: Visualizing Your Data Using Real-World Business Scenarios,Steve Wexler,"Wexler, Steve","Jeffrey Shaffer, Andy Cotgreave","=""1119282713""","=""9781119282716""",0,4.20,Wiley,Paperback,448,2017,,,2018/01/31,to-read,to-read (#173),to-read,,,,0,,,0,,,,,
